,year,country,sex,suicides_no,population,HDIforyear,gdp_for_year($),gdp_per_capita($),unemployment,depression_rate,suicides_per_100K
3654,2009,United States,female,7821,144708230,,14418739000000,50563,8.06900024414063,5.98205515441,5.404668414505519
3655,2009,United States,male,29079,140454432,,14418739000000,50563,10.2934999465942,3.50141161359,20.70351186924454
3656,2009,Uruguay,female,103,1619759,,31660911277,10166,10.3667001724243,4.30744532531,6.3589706863798865
3657,2009,Uruguay,male,408,1494547,,31660911277,10166,5.50659990310669,2.64674530866,27.299241843849675
3658,2009,Uzbekistan,female,376,12759707,,33689223673,1332,5.900000095367429,3.3353448686799996,2.9467761289502965
3659,2009,Uzbekistan,male,1023,12528395,,33689223673,1332,4.30000019073486,2.35757127621,8.165451360689058
3660,2010,Albania,female,35,1371628,0.722,11926953259,4359,15.843799591064501,2.7390380744800003,2.55171227184047
3661,2010,Albania,male,61,1364397,0.722,11926953259,4359,12.7320003509521,1.6467252870200002,4.470839499060758
3662,2010,Argentina,female,566,19269234,0.8109999999999999,423627422092,11273,9.16889953613281,4.5341639776200005,2.9373248568157924
3663,2010,Argentina,male,2377,18309220,0.8109999999999999,423627422092,11273,6.64739990234375,2.68992839876,12.982530113243492
3664,2010,Armenia,female,19,1437243,0.721,9260284938,3460,21.233600616455103,3.11530375157,1.3219754766591314
3665,2010,Armenia,male,54,1238982,0.721,9260284938,3460,17.0431995391846,2.2095431288599996,4.358416829300183
3666,2010,Aruba,female,1,49943,,2467703911,25974,10.4300003051758,,2.0022826021664697
3667,2010,Aruba,male,6,45063,,2467703911,25974,10.770000457763699,,13.314692763464484
3668,2010,Australia,female,553,10491256,0.9269999999999999,1144260547873,54887,5.3755002021789595,5.87598974229,5.27105620146911
3669,2010,Australia,male,1867,10356291,0.9269999999999999,1144260547873,54887,5.07460021972656,3.7556852767400004,18.027689642942633
3670,2010,Austria,female,294,4097737,0.8789999999999999,391892746545,49181,4.63000011444092,4.28752414645,7.1746917871986415
3671,2010,Austria,male,970,3870684,0.8789999999999999,391892746545,49181,4.98470020294189,2.2317289656100003,25.060170243812205
3672,2010,Bahamas,female,4,171279,0.774,10095760000,30239,,3.10605273448,2.3353709444823942
3673,2010,Bahamas,male,6,162590,0.774,10095760000,30239,,2.0471583441599996,3.6902638538655514
3674,2010,Bahrain,female,4,420247,0.8190000000000001,25713271277,22572,3.6800000667572004,4.7024252489,0.951821190871083
3675,2010,Bahrain,male,15,718913,0.8190000000000001,25713271277,22572,0.439999997615814,3.5435470731500005,2.086483343603468
3676,2010,Barbados,female,0,136752,0.7800000000000001,4461650000,17034,10.4700002670288,3.1866840687299995,0.0
3677,2010,Barbados,male,3,125175,0.7800000000000001,4461650000,17034,10.8999996185303,2.2469096444099996,2.396644697423607
3678,2010,Belarus,female,390,4830090,0.7859999999999999,57222490769,6371,,4.68138999187,8.074383707135892
3679,2010,Belarus,male,2069,4151103,0.7859999999999999,57222490769,6371,,3.32182606392,49.84217447748225
3680,2010,Belgium,female,563,5220704,0.883,483548031197,47355,8.515500068664549,5.1241638029,10.783986221015404
3681,2010,Belgium,male,1450,4990467,0.883,483548031197,47355,8.1072998046875,3.02490853691,29.05539701995825
3682,2010,Belize,female,2,142195,0.71,1397113450,4923,,3.24756606423,1.4065192165687963
3683,2010,Belize,male,13,141601,0.71,1397113450,4923,,2.42943905077,9.180726124815504
3684,2010,Brazil,female,2073,92439920,0.737,2208871646203,12161,,4.4262843623600014,2.2425376395825527
3685,2010,Brazil,male,7356,89189792,0.737,2208871646203,12161,,2.4893777076,8.24758061998844
3686,2010,Bulgaria,female,210,3708966,0.773,50610058210,7066,9.6077995300293,3.0222597144099996,5.661955380556198
3687,2010,Bulgaria,male,649,3453774,0.773,50610058210,7066,10.8591995239258,2.01424108444,18.791038440847608
3688,2010,Canada,female,970,16299214,0.9030000000000001,1613464422811,49974,7.236999988555911,4.848028265980001,5.951207217722278
3689,2010,Canada,male,2981,15986926,0.9030000000000001,1613464422811,49974,8.79310035705566,2.92006942559,18.64648651028972
3690,2010,Chile,female,383,7973951,0.8140000000000001,218537551220,13874,9.91819953918457,4.99294885093,4.803139623004958
3691,2010,Chile,male,1618,7777900,0.8140000000000001,218537551220,13874,7.44980001449585,2.98568427102,20.802530245953278
3692,2010,Colombia,female,397,21354006,0.706,287018184638,6836,14.1989002227783,2.4121743230400003,1.8591359391769393
3693,2010,Colombia,male,1710,20635097,0.706,287018184638,6836,8.640700340271,2.0266590730900003,8.286852249834348
3694,2010,Costa Rica,female,43,2092341,0.75,37268635287,8906,9.045599937438961,3.2451239279900004,2.0551143432165215
3695,2010,Costa Rica,male,268,2092322,0.75,37268635287,8906,5.964200019836429,2.48504318801,12.808735940261585
3696,2010,Croatia,female,192,2182036,0.807,59829574391,14232,12.305800437927198,3.1250973172100003,8.799121554364822
3697,2010,Croatia,male,584,2021927,0.807,59829574391,14232,11.038299560546902,2.40638182187,28.883337529000798
3698,2010,Cuba,female,329,5360124,0.778,64328000000,5997,2.7100000381469704,3.94195316812,6.137917704888917
3699,2010,Cuba,male,1229,5365724,0.778,64328000000,5997,2.36999988555908,2.75017813408,22.90464436858847
3700,2010,Cyprus,female,8,404735,0.848,25562251656,32477,6.4148998260498,4.23284097822,1.9766019741312217
3701,2010,Cyprus,male,30,382346,0.848,25562251656,32477,6.126599788665769,2.2716813630200003,7.846296286609511
3702,2010,Czech Republic,female,257,5077475,0.8629999999999999,207477857919,20862,8.45530033111572,3.06300386814,5.061570958005702
3703,2010,Czech Republic,male,1245,4867798,0.8629999999999999,207477857919,20862,6.381999969482419,2.30231467112,25.57624617948403
3704,2010,Denmark,female,158,2636923,0.9079999999999998,321995350347,61711,6.76289987564087,4.0353981902800005,5.991832146786235
3705,2010,Denmark,male,405,2580862,0.9079999999999998,321995350347,61711,8.62209987640381,2.49173654508,15.692431443447964
3706,2010,Ecuador,female,254,6692863,0.7170000000000001,69555367000,5206,4.94969987869263,3.4219855817400004,3.7950873938402743
3707,2010,Ecuador,male,658,6667422,0.7170000000000001,69555367000,5206,3.52020001411438,2.4709840696,9.86888185568575
3708,2010,El Salvador,female,95,2950680,0.653,18447922400,3318,4.16230010986328,3.52062469708,3.2195968386948097
3709,2010,El Salvador,male,304,2609773,0.653,18447922400,3318,5.4193000793457005,2.43076827368,11.648522687605398
3710,2010,Estonia,female,42,673735,0.838,19490936349,15540,14.0970001220703,4.78452920274,6.2339050220042
3711,2010,Estonia,male,181,580490,0.838,19490936349,15540,19.273700714111303,3.02780459615,31.180554359248223
3712,2010,Finland,female,236,2584968,0.878,247799815768,48939,7.64160013198853,6.207589487230001,9.129706828092264
3713,2010,Finland,male,718,2478526,0.878,247799815768,48939,9.09370040893555,3.7285117007699995,28.968830667905035
3714,2010,France,female,2738,30554559,0.8809999999999999,2642609548930,44747,9.065999984741211,5.517649060599999,8.961019532306128
3715,2010,France,male,7641,28501724,0.8809999999999999,2642609548930,44747,8.694700241088869,3.0928569937400003,26.80890461222626
3716,2010,Georgia,female,16,2212000,0.735,11638536834,2775,17.5622997283936,3.21772151807,0.7233273056057866
3717,2010,Georgia,male,96,1981800,0.735,11638536834,2775,22.472600936889602,2.23546185918,4.844081138359067
3718,2010,Germany,female,2559,39997721,0.9059999999999998,3417094562649,43614,6.49730014801025,4.90066365111,6.397864518330931
3719,2010,Germany,male,7471,38351346,0.9059999999999998,3417094562649,43614,7.36619997024536,2.89865019057,19.48041145674522
3720,2010,Greece,female,41,5431842,0.867,299361576558,27886,16.3346996307373,5.57137476544,0.7548084056936855
3721,2010,Greece,male,336,5303542,0.867,299361576558,27886,10.0338001251221,3.0342516435699998,6.335388689294814
3722,2010,Grenada,female,0,47651,0.737,771015889,8118,,3.16188671333,0.0
3723,2010,Grenada,male,0,47329,0.737,771015889,8118,,2.40076683086,0.0
3724,2010,Guatemala,female,82,6491480,0.6109999999999999,41338595381,3260,3.83159995079041,3.99257920736,1.2631942176514446
3725,2010,Guatemala,male,270,6190671,0.6109999999999999,41338595381,3260,3.3046998977661097,2.5950963335,4.361401211597257
3726,2010,Guyana,female,49,336617,0.624,2273225042,3384,,4.98434004346,14.556602904784963
3727,2010,Guyana,male,156,335208,0.624,2273225042,3384,,3.4713901330900003,46.538268776401516
3728,2010,Hungary,female,547,5012763,0.8209999999999998,130922638689,13761,10.6632995605469,3.1682774603400006,10.912145656995952
3729,2010,Hungary,male,1942,4501242,0.8209999999999998,130922638689,13761,11.6113996505737,2.26836427853,43.143647908732746
3730,2010,Iceland,female,10,146680,0.892,13310567803,45179,6.736599922180179,4.3077834180400005,6.817562039814562
3731,2010,Iceland,male,36,147940,0.892,13310567803,45179,8.31009960174561,2.40562247084,24.3341895362985
3732,2010,Ireland,female,100,2145725,0.9079999999999998,221951354762,52042,11.410400390625,5.32443338014,4.660429458574608
3733,2010,Ireland,male,386,2119132,0.9079999999999998,221951354762,52042,17.0659999847412,3.3148023832700004,18.215005011485832
3734,2010,Israel,female,86,3475022,0.883,233609522091,34104,7.9510002136230495,5.06508913334,2.4748044760579933
3735,2010,Israel,male,394,3374803,0.883,233609522091,34104,8.9399995803833,3.02255244056,11.674755533878571
3736,2010,Italy,female,861,29749743,0.8690000000000001,2125058244243,36869,9.59799957275391,4.36870114559,2.8941426485600226
3737,2010,Italy,male,3128,27888100,0.8690000000000001,2125058244243,36869,7.497399806976321,2.48914031915,11.21625352749022
3738,2010,Jamaica,female,0,1304899,0.727,13191645686,5100,16.2075996398926,3.0520587101500003,0.0
3739,2010,Jamaica,male,3,1281753,0.727,13191645686,5100,9.20860004425049,2.03547436106,0.2340544551095258
3740,2010,Japan,female,8506,62244702,0.884,5700098114744,47059,4.59999990463257,3.7648543416300004,13.66542007061099
3741,2010,Japan,male,20905,58882565,0.884,5700098114744,47059,5.400000095367429,2.46023032027,35.502869143013726
3742,2010,Kazakhstan,female,645,7673426,0.7659999999999999,148047348241,10062,6.630000114440921,3.9018744265400005,8.40563263397601
3743,2010,Kazakhstan,male,2964,7039741,0.7659999999999999,148047348241,10062,4.92999982833862,3.01419213037,42.10382171730466
3744,2010,Kuwait,female,13,1277638,0.809,115419050942,35171,2.79999995231628,4.3404757273,1.0175026102855427
3745,2010,Kuwait,male,26,2003976,0.809,115419050942,35171,1.4099999666213998,3.0040780276700003,1.2974207275935439
3746,2010,Kyrgyzstan,female,105,2459943,0.634,4794357795,991,,3.5086062696800004,4.26839158468306
3747,2010,Kyrgyzstan,male,395,2377613,0.634,4794357795,991,,2.53601721372,16.613300818930583
3748,2010,Latvia,female,62,1084378,0.8109999999999999,23757368290,11951,16.3048000335693,3.95750800258,5.717563432677535
3749,2010,Latvia,male,376,903528,0.8109999999999999,23757368290,11951,22.7465991973877,2.89812876676,41.61464835622139
3750,2010,Lithuania,female,189,1596518,0.8270000000000001,37120517694,12584,14.518899917602502,4.78502154413,11.83826301989705
3751,2010,Lithuania,male,829,1353219,0.8270000000000001,37120517694,12584,21.1921005249023,3.4525160328800006,61.26133316189028
3752,2010,Luxembourg,female,11,240811,0.886,53212476812,111328,5.09250020980835,4.590907759609999,4.567897645871659
3753,2010,Luxembourg,male,43,237168,0.886,53212476812,111328,3.79259991645813,2.64855355842,18.13060783916886
3754,2010,Maldives,female,0,148879,0.6829999999999999,2588176055,7806,,3.9017791279400003,0.0
3755,2010,Maldives,male,1,182680,0.6829999999999999,2588176055,7806,,2.62171945688,0.5474052988832931
3756,2010,Malta,female,2,198823,0.824,8741059603,22132,7.13159990310669,4.28645486061,1.00591983824809
3757,2010,Malta,male,29,196126,0.824,8741059603,22132,6.697800159454349,2.3532946838599997,14.786412816250778
3758,2010,Mauritius,female,22,591617,0.7559999999999999,10003670690,8587,12.9156999588013,4.15345303487,3.7186220139042656
3759,2010,Mauritius,male,76,573314,0.7559999999999999,10003670690,8587,4.475500106811519,2.8993867993599998,13.256260966939584
3760,2010,Mexico,female,900,53336733,0.746,1057801282051,9991,5.1845998764038095,3.24857679028,1.6873924392781987
3761,2010,Mexico,male,3958,52539128,0.746,1057801282051,9991,5.3744997978210405,2.22044502914,7.5334329873156625
3762,2010,Netherlands,female,477,7940767,0.9089999999999999,836389937229,53302,5.5440998077392605,5.154460665759999,6.0069764041685145
3763,2010,Netherlands,male,1127,7750642,0.9089999999999999,836389937229,53302,4.51669979095459,2.86821125746,14.540730948481428
3764,2010,New Zealand,female,149,2071140,0.9050000000000001,146583831538,36145,6.92799997329712,4.701611671719999,7.194105661616308
3765,2010,New Zealand,male,387,1984330,0.9050000000000001,146583831538,36145,6.224999904632571,3.2282701462100003,19.502804473046318
3766,2010,Nicaragua,female,77,2602471,0.6189999999999999,8758622329,1715,,3.30702429378,2.958726533360026
3767,2010,Nicaragua,male,274,2504956,0.6189999999999999,8758622329,1715,,2.37837145975,10.938315882594345
3768,2010,Norway,female,164,2296246,0.9399999999999998,429130952709,93638,2.9425001144409197,4.321812399150001,7.142091918722994
3769,2010,Norway,male,384,2286639,0.9399999999999998,429130952709,93638,4.03779983520508,2.8436330677200004,16.793206098557754
3770,2010,Oman,female,0,1063959,0.795,58642392718,21337,,4.18280492758,0.0
3771,2010,Oman,male,13,1684481,0.795,58642392718,21337,,2.96128559916,0.7717510616029507
3772,2010,Panama,female,21,1632558,0.761,29440287600,8991,5.0693998336792,3.0471950872400004,1.2863248962670852
3773,2010,Panama,male,130,1641857,0.761,29440287600,8991,2.87809991836548,2.2484979262099998,7.91786373600137
3774,2010,Paraguay,female,63,2728394,0.668,20030528043,3619,6.04990005493164,3.75881937259,2.3090506723002617
3775,2010,Paraguay,male,160,2806309,0.668,20030528043,3619,3.61899995803833,2.0789778353,5.7014391501434805
3776,2010,Philippines,female,487,41064516,0.654,199590775189,2412,3.7890999317169203,3.1766142444599996,1.1859387311419913
3777,2010,Philippines,male,1629,41696476,0.654,199590775189,2412,3.48629999160767,2.25183494846,3.906804977955451
3778,2010,Poland,female,840,18639430,0.8290000000000001,479321460551,13304,10.022600173950199,2.43250084193,4.506575576613663
3779,2010,Poland,male,5517,17388361,0.8290000000000001,479321460551,13304,9.32400035858154,2.08726308338,31.728119746306163
3780,2010,Portugal,female,265,5266750,0.8190000000000001,238303443425,23673,11.863300323486301,6.084410596869999,5.03156595623487
3781,2010,Portugal,male,834,4799878,0.8190000000000001,238303443425,23673,9.75500011444092,3.33187381153,17.37544162580799
3782,2010,Puerto Rico,female,45,1815439,,98381268000,28267,12.6999998092651,2.9547037842000003,2.478739302174295
3783,2010,Puerto Rico,male,241,1664940,,98381268000,28267,18.8999996185303,2.47167188286,14.47499609595541
3784,2010,Qatar,female,1,386068,0.8440000000000002,125122306346,74055,2.70000004768372,4.35582584883,0.2590217267424392
3785,2010,Qatar,male,46,1303524,0.8440000000000002,125122306346,74055,0.14000000059604598,3.2331457554400003,3.5288955170752514
3786,2010,Republic of Korea,female,5237,23797880,,1094499338703,22994,,,22.006161893412354
3787,2010,Republic of Korea,male,10321,23800735,,1094499338703,22994,,,43.36420702974089
3788,2010,Romania,female,462,10471134,0.785,166658327827,8190,6.175000190734861,2.64449906968,4.4121295745045375
3789,2010,Romania,male,2304,9877515,0.785,166658327827,8190,7.565899848937991,1.96678407588,23.325704896423847
3790,2010,Russian Federation,female,5795,72924753,,1524916112079,11307,6.83610010147095,,7.946547312954218
3791,2010,Russian Federation,male,27561,61941234,,1524916112079,11307,7.87769985198975,,44.49540026922938
3792,2010,Saint Lucia,female,1,82427,0.73,1381968259,8557,,3.17799203704,1.2131947056183048
3793,2010,Saint Lucia,male,3,79076,0.73,1381968259,8557,,2.4609949289200004,3.793818604886438
3794,2010,Saint Vincent and Grenadines,female,0,49532,0.711,681225963,6809,,,0.0
3795,2010,Saint Vincent and Grenadines,male,5,50518,0.711,681225963,6809,,,9.897462290668674
3796,2010,Serbia,female,304,3577388,0.757,39460357731,5682,20.2247009277344,3.06683929382,8.497820197305968
3797,2010,Serbia,male,903,3367483,0.757,39460357731,5682,18.449899673461896,2.08274941708,26.81528013652927
3798,2010,Seychelles,female,0,40596,0.743,969936525,11563,,3.21961758298,0.0
3799,2010,Seychelles,male,6,43289,0.743,969936525,11563,,2.56808083052,13.86033403405022
3800,2010,Singapore,female,99,1814800,0.8970000000000001,236421782178,66099,4.40000009536743,4.21430527266,5.4551465726250825
3801,2010,Singapore,male,197,1762000,0.8970000000000001,236421782178,66099,3.9000000953674303,2.58475489351,11.180476730987513
3802,2010,Slovakia,female,92,2652856,0.8270000000000001,89501012916,17387,,2.84997635374,3.4679605677805356
3803,2010,Slovakia,male,539,2494706,0.8270000000000001,89501012916,17387,,1.91793145058,21.605752341157636
3804,2010,Slovenia,female,78,983739,0.8759999999999998,48013606745,24689,7.01919984817505,3.4634191273500003,7.92893236925648
3805,2010,Slovenia,male,336,961035,0.8759999999999998,48013606745,24689,7.41890001296997,2.4013953288,34.9623062635596
3806,2010,South Africa,female,94,23577107,0.6429999999999999,375298134440,8128,26.984800338745103,4.10966508697,0.39869183271722014
3807,2010,South Africa,male,299,22599093,0.6429999999999999,375298134440,8128,22.8374004364014,3.18801223396,1.323061947663121
3808,2010,Spain,female,690,22173179,0.867,1431616749640,32839,20.2247009277344,4.49416995625,3.111867720907318
3809,2010,Spain,male,2468,21422177,0.867,1431616749640,32839,19.5666999816895,2.37953908191,11.520771208267021
3810,2010,Suriname,female,42,237400,0.707,4368398048,9176,12.5799999237061,4.75555444421,17.691659646166805
3811,2010,Suriname,male,94,238652,0.707,4368398048,9176,3.5999999046325697,3.27080172915,39.38789534552403
3812,2010,Sweden,female,303,4438872,0.9009999999999999,488377689565,55352,8.52099990844727,5.912996721540001,6.826058512162549
3813,2010,Sweden,male,838,4384253,0.9009999999999999,488377689565,55352,8.68840026855469,3.1648605468400004,19.11386044555367
3814,2010,Switzerland,female,282,3786680,0.924,583782977866,78474,5.18769979476929,4.947673705060001,7.447156876208183
3815,2010,Switzerland,male,724,3652467,0.924,583782977866,78474,4.47790002822876,2.5741871921599997,19.822218790751567
3816,2010,Thailand,female,848,30424716,0.7160000000000001,341105009515,5707,0.622200012207031,3.58398213355,2.7872076110751536
3817,2010,Thailand,male,2913,29345048,0.7160000000000001,341105009515,5707,0.620899975299835,2.57902556795,9.926717448204547
3818,2010,Trinidad and Tobago,female,31,622993,0.7720000000000001,22157948396,18000,4.66949987411499,3.8197452682499997,4.975978863325912
3819,2010,Trinidad and Tobago,male,129,608009,0.7720000000000001,22157948396,18000,3.5875000953674303,2.8667798822099995,21.21679119881449
3820,2010,Turkey,female,376,33389426,0.738,771901768698,11525,11.3886003494263,4.686501746929999,1.1261050130062136
3821,2010,Turkey,male,1148,33585705,0.738,771901768698,11525,10.3668003082275,2.81403994267,3.4181208939934415
3822,2010,Turkmenistan,female,47,2320401,0.6659999999999999,22583157895,4962,2.2999999523162797,3.29818750398,2.025511969698341
3823,2010,Turkmenistan,male,131,2230784,0.6659999999999999,22583157895,4962,5.300000190734861,2.2728888114099997,5.872374913931605
3824,2010,Ukraine,female,1579,23458981,0.7320000000000001,136013155905,3141,6.82000017166138,4.69462020619,6.730897646406722
3825,2010,Ukraine,male,7510,19837828,0.7320000000000001,136013155905,3141,9.30000019073486,3.4465365562100003,37.85696700263759
3826,2010,United Arab Emirates,female,22,1898035,0.828,289787338325,36964,,3.57752618395,1.1590934835237494
3827,2010,United Arab Emirates,male,89,5941701,0.828,289787338325,36964,,2.6289816317900003,1.4978875577885862
3828,2010,United Kingdom,female,963,29737559,0.9059999999999998,2441173394730,41798,6.875,4.91490708831,3.2383290101248727
3829,2010,United Kingdom,male,3225,28665970,0.9059999999999998,2441173394730,41798,8.570400238037111,3.29467767279,11.250273407807237
3830,2010,United States,female,8087,146028555,0.9089999999999999,14964372000000,51989,8.62129974365234,5.976153715480001,5.537957969932661
3831,2010,United States,male,30275,141810594,0.9089999999999999,14964372000000,51989,10.5211000442505,3.4984596666300005,21.348898658445787
3832,2010,Uruguay,female,126,1626515,0.7800000000000001,40284481652,12882,9.39579963684082,4.31248757856,7.746623916779127
3833,2010,Uruguay,male,421,1500791,0.7800000000000001,40284481652,12882,5.27110004425049,2.6560779063599997,28.051873978455358
3834,2010,Uzbekistan,female,453,12940656,0.6550000000000001,39332770929,1533,6.300000190734861,3.33012809567,3.500595333034121
3835,2010,Uzbekistan,male,1011,12711127,0.6550000000000001,39332770929,1533,4.59999990463257,2.3582669609,7.953661386594595
3836,2011,Argentina,female,583,19491572,0.818,530163281575,13946,8.48509979248047,4.5328484841200005,2.9910363309844894
3837,2011,Argentina,male,2329,18524167,0.818,530163281575,13946,6.240300178527829,2.69057442787,12.572765080340725
3838,2011,Armenia,female,16,1434102,0.723,10142111334,3798,19.6128997802734,3.1182864065,1.1156807535307809
3839,2011,Armenia,male,51,1236264,0.723,10142111334,3798,17.3316993713379,2.21562896485,4.12533245326241
3840,2011,Aruba,female,2,50185,,2584463687,27066,7.800000190734861,,3.985254558134901
3841,2011,Aruba,male,7,45303,,2584463687,27066,8.60000038146973,,15.451515352184183
3842,2011,Australia,female,580,10512203,0.93,1394280784778,66770,5.30399990081787,5.84797631593,5.517397257263773
3843,2011,Australia,male,1812,10369707,0.93,1394280784778,66770,4.89400005340576,3.7428555517800004,17.47397491558826
3844,2011,Austria,female,313,4109664,0.8809999999999999,431120310089,53923,4.583899974823,4.28152619401,7.616194413947222
3845,2011,Austria,male,975,3885482,0.8809999999999999,431120310089,53923,4.54629993438721,2.22852432318,25.093411834104497
3846,2011,Bahamas,female,1,173555,0.778,10070450000,29761,,3.1076255425,0.5761862233873988
3847,2011,Bahamas,male,3,164828,0.778,10070450000,29761,,2.04766040287,1.8200791127721019
3848,2011,Bahrain,female,6,408660,0.8170000000000001,28776595745,26078,,4.68228001003,1.4682131845543973
3849,2011,Bahrain,male,12,694802,0.8170000000000001,28776595745,26078,,3.52533941254,1.7271107452195014
3850,2011,Barbados,female,0,137410,0.7859999999999999,4660900000,17708,12.630000114440902,3.1891137183,0.0
3851,2011,Barbados,male,0,125793,0.7859999999999999,4660900000,17708,9.80000019073486,2.24946964639,0.0
3852,2011,Belarus,female,380,4814895,0.793,61757788945,6902,0.6000000238418579,4.67214851377,7.892176257218486
3853,2011,Belarus,male,1792,4132425,0.793,61757788945,6902,0.6000000238418579,3.3072540465599998,43.36436837934143
3854,2011,Belgium,female,600,5283592,0.886,527008453887,50893,7.1798000335693395,5.12890906318,11.355910903037175
3855,2011,Belgium,male,1488,5071534,0.886,527008453887,50893,7.10610008239746,3.02540131133,29.340235124126153
3856,2011,Belize,female,5,146283,0.711,1487005600,5098,,3.24701811135,3.4180321705187886
3857,2011,Belize,male,28,145379,0.711,1487005600,5098,,2.42593959379,19.260003164143377
3858,2011,Bosnia and Herzegovina,female,0,1882923,0.7240000000000001,18644723861,5076,29.9409008026123,2.7983227084599998,0.0
3859,2011,Bosnia and Herzegovina,male,5,1790389,0.7240000000000001,18644723861,5076,26.1144008636475,1.83602076027,0.27926891865399084
3860,2011,Brazil,female,2088,93501321,0.742,2616201578192,14245,9.36149978637695,4.3643198707,2.233123529880396
3861,2011,Brazil,male,7734,90155120,0.742,2616201578192,14245,5.04939985275269,2.45697426936,8.57854772973515
3862,2011,Bulgaria,female,158,3642960,0.775,57418414504,8137,10.1075000762939,3.0169317762,4.337132441750664
3863,2011,Bulgaria,male,605,3413567,0.775,57418414504,8137,12.262900352478,2.0107169531499998,17.723396083920427
3864,2011,Cabo Verde,female,5,227672,,1864824081,4124,,,2.1961418180540426
3865,2011,Cabo Verde,male,37,224507,,1864824081,4124,,,16.48055517199909
3866,2011,Canada,female,947,16464148,0.9089999999999999,1788647906048,54841,7.00920009613037,4.8502388324400005,5.751891929057003
3867,2011,Canada,male,2781,16151270,0.9089999999999999,1788647906048,54841,7.962500095367429,2.92300201521,17.21846022015606
3868,2011,Chile,female,370,8053290,0.8209999999999998,252251992029,15854,8.87030029296875,4.992729804190001,4.594395582426561
3869,2011,Chile,male,1657,7857493,0.8209999999999998,252251992029,15854,6.313799858093259,2.98660557013,21.08815114439173
3870,2011,Colombia,female,382,21638461,0.713,335415156702,7885,13.1028003692627,2.3952367157200003,1.765375088366959
3871,2011,Colombia,male,1662,20899844,0.713,335415156702,7885,7.91270017623901,2.02550149292,7.952212466274869
3872,2011,Costa Rica,female,53,2118288,0.7559999999999999,42262697840,9978,12.7582998275757,3.2475090896900003,2.50202049957324
3873,2011,Costa Rica,male,263,2117226,0.7559999999999999,42262697840,9978,8.58670043945313,2.48730740101,12.421914335078068
3874,2011,Croatia,female,182,2173782,0.8140000000000001,62375044443,14890,13.7197999954224,3.1220286900599996,8.37250469458299
3875,2011,Croatia,male,520,2015247,0.8140000000000001,62375044443,14890,13.643699645996099,2.40163473676,25.803288629135782
3876,2011,Cuba,female,315,5372951,0.7759999999999999,68990000000,6419,3.50999999046326,3.92317127299,5.862700032068039
3877,2011,Cuba,male,1214,5375083,0.7759999999999999,68990000000,6419,2.97000002861023,2.7501758706,22.5856977464348
3878,2011,Cyprus,female,5,412437,0.852,27427161523,34249,7.632800102233889,4.23709800399,1.2123063643659517
3879,2011,Cyprus,male,25,388383,0.852,27427161523,34249,8.0576000213623,2.272328274,6.43694497441958
3880,2011,Czech Republic,female,253,5055523,0.866,227948349666,23010,7.893700122833249,3.05791825985,5.004427830711085
3881,2011,Czech Republic,male,1337,4850795,0.866,227948349666,23010,5.798699855804441,2.2990120051600003,27.562492333730862
3882,2011,Denmark,female,152,2649570,0.92,344003209696,65598,7.62039995193481,4.0344492162800005,5.736779930328318
3883,2011,Denmark,male,437,2594580,0.92,344003209696,65598,7.90220022201538,2.49108621216,16.842803074100626
3884,2011,Ecuador,female,264,6806183,0.723,79276664000,5836,4.270100116729741,3.42364524375,3.878826061538457
3885,2011,Ecuador,male,654,6777370,0.723,79276664000,5836,2.92549991607666,2.47188206356,9.649760895450594
3886,2011,El Salvador,female,118,2968446,0.6579999999999999,20283783700,3631,3.4089999198913596,3.51413900445,3.9751438968402995
3887,2011,El Salvador,male,367,2617339,0.6579999999999999,20283783700,3631,4.91989994049072,2.43187519321,14.021874888961651
3888,2011,Estonia,female,40,670591,0.8490000000000001,23170239901,18545,11.578800201416,4.74295406837,5.964887688620933
3889,2011,Estonia,male,178,578836,0.8490000000000001,23170239901,18545,13.058600425720199,3.0144964233,30.751369990809142
3890,2011,Fiji,female,8,380724,0.7199999999999999,3774530616,4862,4.61520004272461,3.66568099777,2.101259705193263
3891,2011,Fiji,male,30,395601,0.7199999999999999,3774530616,4862,4.29160022735596,2.68062632831,7.583398424169808
3892,2011,Finland,female,202,2595065,0.8809999999999999,273674236773,53809,7.10470008850098,6.1890782278800005,7.784005410269107
3893,2011,Finland,male,710,2490920,0.8809999999999999,273674236773,53809,8.40509986877441,3.70804877916,28.50352480208116
3894,2011,France,female,2618,30698311,0.884,2861408170265,48217,9.11600017547607,5.51097907689,8.52815648391861
3895,2011,France,male,7790,28646332,0.884,2861408170265,48217,8.53369998931885,3.09065279161,27.193708430105467
3896,2011,Georgia,female,15,2215200,0.7400000000000001,14434619982,3435,17.403299331665,3.2155433426999998,0.6771397616468039
3897,2011,Georgia,male,84,1987400,0.7400000000000001,14434619982,3435,21.5716991424561,2.24459034212,4.22662775485559
3898,2011,Germany,female,2502,39965852,0.9109999999999999,3757698281118,47947,5.581600189208981,4.902157045959999,6.26034445606214
3899,2011,Germany,male,7651,38405288,0.9109999999999999,3757698281118,47947,6.03329992294312,2.89623919475,19.92173577763562
3900,2011,Greece,female,84,5428292,0.864,287797822093,26825,21.5125999450684,5.550372647180001,1.54744807390612
3901,2011,Greece,male,393,5300432,0.864,287797822093,26825,15.118200302124,3.02347419279,7.414489988740541
3902,2011,Grenada,female,0,47667,0.739,778648667,8188,,3.15983228343,0.0
