,country,year,age,suicides/100k pop,depression
6273,Singapore,1990,35+ years,36.56666666666667,5.092982572246667
6274,Singapore,1991,14- years,1.02,1.7776202707200002
6275,Singapore,1991,15-24 years,9.015,4.970605813575
6276,Singapore,1991,25-34 years,12.09,5.19829707326
6277,Singapore,1991,35+ years,30.855,5.121571127143334
6278,Singapore,1992,14- years,0.73,1.77467065938
6279,Singapore,1992,15-24 years,6.65,4.9907891577350005
6280,Singapore,1992,25-34 years,11.96,5.233271710125
6281,Singapore,1992,35+ years,27.789999999999996,5.1457064490099995
6282,Singapore,1993,14- years,0.25,1.7713774717400002
6283,Singapore,1993,15-24 years,7.220000000000001,5.003696580365
6284,Singapore,1993,25-34 years,9.315000000000001,5.261066908609999
6285,Singapore,1993,35+ years,33.595000000000006,5.161616395616666
6286,Singapore,1994,14- years,0.705,1.76829406713
6287,Singapore,1994,15-24 years,9.774999999999999,5.0092843047599995
6288,Singapore,1994,25-34 years,8.925,5.268144505804999
6289,Singapore,1994,35+ years,34.67333333333334,5.1644888168
6290,Singapore,1995,14- years,0.44,1.7660029444
6291,Singapore,1995,15-24 years,8.899999999999999,5.000885764675001
6292,Singapore,1995,25-34 years,8.870000000000001,5.251266453055
6293,Singapore,1995,35+ years,41.056666666666665,5.151101740879999
6294,Singapore,1996,14- years,0.9049999999999999,1.76349023221
6295,Singapore,1996,15-24 years,5.94,4.985052526645
6296,Singapore,1996,25-34 years,8.935,5.208137432715
6297,Singapore,1996,35+ years,29.56333333333333,5.122811928593333
6298,Singapore,1997,14- years,0.855,1.77439392815
6299,Singapore,1997,15-24 years,5.795,4.955212553900001
6300,Singapore,1997,25-34 years,12.809999999999999,5.153880033685
6301,Singapore,1997,35+ years,27.955,5.091244996783333
6302,Singapore,1998,14- years,0.615,1.77722241904
6303,Singapore,1998,15-24 years,8.67,4.916178443234999
6304,Singapore,1998,25-34 years,11.41,5.10043711718
6305,Singapore,1998,35+ years,28.994999999999994,5.055362682356667
6306,Singapore,1999,14- years,1.04,1.7852966157700003
6307,Singapore,1999,15-24 years,5.43,4.87171934751
6308,Singapore,1999,25-34 years,8.35,5.04445270553
6309,Singapore,1999,35+ years,22.801666666666666,5.01491855408
6310,Singapore,2000,14- years,1.195,1.7951878429700001
6311,Singapore,2000,15-24 years,7.095,4.83120536174
6312,Singapore,2000,25-34 years,9.24,4.9938858551
6313,Singapore,2000,35+ years,21.546666666666667,4.975948728490001
6314,Singapore,2001,14- years,0.99,1.7964337092900002
6315,Singapore,2001,15-24 years,8.68,4.769631865965
6316,Singapore,2001,25-34 years,11.79,4.904219072645001
6317,Singapore,2001,35+ years,20.813333333333336,4.90401133926
6318,Singapore,2002,14- years,0.0,1.79481547037
6319,Singapore,2002,15-24 years,8.235,4.67336644581
6320,Singapore,2002,25-34 years,10.64,4.776508518105
6321,Singapore,2002,35+ years,22.439999999999998,4.790490477826666
6322,Singapore,2003,14- years,0.78,1.7846210002300005
6323,Singapore,2003,15-24 years,8.455,4.580144468355
6324,Singapore,2003,25-34 years,10.690000000000001,4.630818424255001
6325,Singapore,2003,35+ years,22.14833333333333,4.6625772851
6326,Singapore,2004,14- years,1.01,1.7812864297
6327,Singapore,2004,15-24 years,5.115,4.5010255497900005
6328,Singapore,2004,25-34 years,9.585,4.511551613290001
6329,Singapore,2004,35+ years,22.676666666666666,4.55267606215
6330,Singapore,2005,14- years,0.61,1.7752835666799998
6331,Singapore,2005,15-24 years,6.3,4.453192020815001
6332,Singapore,2005,25-34 years,9.555,4.4314972328449995
6333,Singapore,2005,35+ years,24.566666666666666,4.486832853383333
6334,Singapore,2006,14- years,0.4,1.7810052642400003
6335,Singapore,2006,15-24 years,3.765,4.44005902658
6336,Singapore,2006,25-34 years,8.78,4.379520284654999
6337,Singapore,2006,35+ years,20.47666666666667,4.456479116496667
6338,Singapore,2007,14- years,0.0,1.77019901403
6339,Singapore,2007,15-24 years,7.095000000000001,4.43050279216
6340,Singapore,2007,25-34 years,8.465,4.3303444743699995
6341,Singapore,2007,35+ years,22.439999999999998,4.429003470593333
6342,Singapore,2008,14- years,0.205,1.7659981747599998
6343,Singapore,2008,15-24 years,4.105,4.428946185515
6344,Singapore,2008,25-34 years,7.515000000000001,4.285699705615
6345,Singapore,2008,35+ years,21.099999999999998,4.40705183496
6346,Singapore,2009,14- years,1.07,1.7547691655000002
6347,Singapore,2009,15-24 years,6.325,4.43706801497
6348,Singapore,2009,25-34 years,8.98,4.250757089415
6349,Singapore,2009,35+ years,19.471666666666668,4.3905731788999995
6350,Singapore,2010,14- years,0.21,1.7531952926299998
6351,Singapore,2010,15-24 years,3.925,4.44987862929
6352,Singapore,2010,25-34 years,5.665,4.229474410245
6353,Singapore,2010,35+ years,18.27166666666667,4.38297727266
6354,Singapore,2011,14- years,0.0,1.7517593675299998
6355,Singapore,2011,15-24 years,5.045,4.468326430895001
6356,Singapore,2011,25-34 years,4.720000000000001,4.214240173795
6357,Singapore,2011,35+ years,16.238333333333333,4.382343841413333
6358,Singapore,2012,14- years,0.45999999999999996,1.75508913824
6359,Singapore,2012,15-24 years,6.875,4.48263699914
6360,Singapore,2012,25-34 years,6.79,4.204753992360001
6361,Singapore,2012,35+ years,18.895,4.385458636066667
6362,Singapore,2013,14- years,0.0,1.75347017597
6363,Singapore,2013,15-24 years,8.59,4.49932582849
6364,Singapore,2013,25-34 years,7.73,4.199980749785
6365,Singapore,2013,35+ years,17.53833333333333,4.389061496023333
6366,Singapore,2014,14- years,0.47,1.7609716512299998
6367,Singapore,2014,15-24 years,4.85,4.506199769495
6368,Singapore,2014,25-34 years,7.145,4.19737427445
6369,Singapore,2014,35+ years,17.808333333333334,4.395111898316666
6370,Singapore,2015,14- years,0.715,1.76299431307
6371,Singapore,2015,15-24 years,6.695,4.511340280040001
6372,Singapore,2015,25-34 years,8.64,4.210049060105
6373,Singapore,2015,35+ years,12.865,4.403975960216666
6374,Slovakia,1992,14- years,0.47,0.8838665295789999
6375,Slovakia,1992,15-24 years,7.484999999999999,2.32228852005
6376,Slovakia,1992,25-34 years,14.790000000000001,2.722221977445
6377,Slovakia,1992,35+ years,28.123333333333335,4.162176601996666
6378,Slovakia,1993,14- years,0.23,0.880610940421
6379,Slovakia,1993,15-24 years,7.55,2.325346060115
6380,Slovakia,1993,25-34 years,14.040000000000001,2.72811361643
6381,Slovakia,1993,35+ years,25.28333333333333,4.161286437716666
6382,Slovakia,1994,14- years,0.5700000000000001,0.879942138973
6383,Slovakia,1994,15-24 years,8.7,2.33221907052
6384,Slovakia,1994,25-34 years,12.030000000000001,2.7261464263299997
6385,Slovakia,1994,35+ years,23.74,4.163287531703333
6386,Slovakia,1995,14- years,1.1749999999999998,0.879989171357
6387,Slovakia,1995,15-24 years,7.3149999999999995,2.328448521285
6388,Slovakia,1995,25-34 years,14.584999999999999,2.721346899025
6389,Slovakia,1995,35+ years,25.424999999999994,4.165659744523333
6390,Slovakia,1996,14- years,1.1800000000000002,0.8777406566410001
6391,Slovakia,1996,15-24 years,7.194999999999999,2.3174490680949997
6392,Slovakia,1996,25-34 years,12.764999999999999,2.7108273301600003
6393,Slovakia,1996,35+ years,22.036666666666665,4.1736326222699995
6394,Slovakia,1997,14- years,0.12,0.8742811258329999
6395,Slovakia,1997,15-24 years,5.98,2.2943424485
6396,Slovakia,1997,25-34 years,9.99,2.6794324137150003
6397,Slovakia,1997,35+ years,21.986666666666668,4.18392215659
6398,Slovakia,1998,14- years,0.24,0.867906553313
6399,Slovakia,1998,15-24 years,7.8500000000000005,2.27220908354
6400,Slovakia,1998,25-34 years,11.165000000000001,2.64859838179
6401,Slovakia,1998,35+ years,20.554999999999996,4.197036303226667
6402,Slovakia,1999,14- years,0.62,0.8661253538279999
6403,Slovakia,1999,15-24 years,7.135,2.24412402033
6404,Slovakia,1999,25-34 years,9.765,2.617837875495
6405,Slovakia,1999,35+ years,22.840000000000003,4.20580248727
6406,Slovakia,2000,14- years,0.52,0.861735569515
6407,Slovakia,2000,15-24 years,8.035,2.229177341705
6408,Slovakia,2000,25-34 years,11.185,2.59396638616
6409,Slovakia,2000,35+ years,23.433333333333334,4.202567956443333
6410,Slovakia,2001,14- years,0.395,0.8615267039519999
6411,Slovakia,2001,15-24 years,7.3,2.2219959672450003
6412,Slovakia,2001,25-34 years,12.815000000000001,2.5859910960200003
6413,Slovakia,2001,35+ years,21.81,4.190819714813334
6414,Slovakia,2002,14- years,0.27,0.861455849991
6415,Slovakia,2002,15-24 years,6.645,2.21387832377
6416,Slovakia,2002,25-34 years,12.82,2.57414422521
6417,Slovakia,2002,35+ years,25.383333333333336,4.17527786087
6418,Slovakia,2003,14- years,0.42,0.8598501381440001
6419,Slovakia,2003,15-24 years,6.17,2.2029639006850004
6420,Slovakia,2003,25-34 years,10.834999999999999,2.5683442348699996
6421,Slovakia,2003,35+ years,22.385,4.160207935469999
6422,Slovakia,2004,14- years,0.145,0.85762189287
6423,Slovakia,2004,15-24 years,6.85,2.19625032318
6424,Slovakia,2004,25-34 years,10.075,2.5584146138849997
6425,Slovakia,2004,35+ years,19.460000000000004,4.143519790816668
6426,Slovakia,2005,14- years,0.16,0.860026547764
6427,Slovakia,2005,15-24 years,7.305,2.18995788176
6428,Slovakia,2005,25-34 years,10.73,2.5503052153
6429,Slovakia,2005,35+ years,21.496666666666666,4.1265716424533325
6430,Slovakia,2006,14- years,0.0,0.859847495506
6431,Slovakia,2006,15-24 years,0.0,2.187244666685
6432,Slovakia,2006,25-34 years,0.0,2.5406606686
6433,Slovakia,2006,35+ years,0.0,4.115306561656667
6434,Slovakia,2007,14- years,0.0,0.8598078956399999
6435,Slovakia,2007,15-24 years,0.0,2.182322014945
6436,Slovakia,2007,25-34 years,0.0,2.53347805427
6437,Slovakia,2007,35+ years,0.0,4.100173495016667
6438,Slovakia,2008,14- years,0.18,0.8595301822139999
6439,Slovakia,2008,15-24 years,5.65,2.17847713755
6440,Slovakia,2008,25-34 years,9.75,2.52065560635
6441,Slovakia,2008,35+ years,17.173333333333332,4.085077513593333
6442,Slovakia,2009,14- years,0.0,0.856166695262
6443,Slovakia,2009,15-24 years,5.41,2.176752568855
6444,Slovakia,2009,25-34 years,7.525,2.51128680264
6445,Slovakia,2009,35+ years,18.868333333333332,4.071148476943333
6446,Slovakia,2010,14- years,0.895,0.856966743281
6447,Slovakia,2010,15-24 years,6.24,2.174293252975
6448,Slovakia,2010,25-34 years,8.93,2.512926684365
6449,Slovakia,2010,35+ years,18.591666666666665,4.0599130073000005
6450,Slovakia,2012,14- years,0.36,0.861849403945
6451,Slovakia,2012,15-24 years,6.029999999999999,2.178495405625
6452,Slovakia,2012,25-34 years,8.72,2.5116524696099995
6453,Slovakia,2012,35+ years,16.543333333333333,4.03395627032
6454,Slovakia,2013,14- years,0.18,0.8626417773810001
6455,Slovakia,2013,15-24 years,6.970000000000001,2.183218095675
6456,Slovakia,2013,25-34 years,9.545,2.512707555255
6457,Slovakia,2013,35+ years,18.419999999999998,4.01841150732
6458,Slovakia,2014,14- years,0.0,0.8637375354519999
6459,Slovakia,2014,15-24 years,5.14,2.187962175505
6460,Slovakia,2014,25-34 years,8.375,2.5198244494399997
6461,Slovakia,2014,35+ years,17.631666666666668,4.00318185224
6462,Slovenia,1995,14- years,1.54,1.08897897447
6463,Slovenia,1995,15-24 years,18.935000000000002,3.3346225684400004
6464,Slovenia,1995,25-34 years,23.59,3.7323087782699993
6465,Slovenia,1995,35+ years,50.95666666666667,5.561649077943333
6466,Slovenia,1996,14- years,1.56,1.08579928488
6467,Slovenia,1996,15-24 years,13.895,3.327019699585
6468,Slovenia,1996,25-34 years,25.73,3.7215159347049998
6469,Slovenia,1996,35+ years,56.456666666666656,5.551725120803333
6470,Slovenia,1997,14- years,1.6199999999999999,1.08091455917
6471,Slovenia,1997,15-24 years,14.934999999999999,3.30276150185
6472,Slovenia,1997,25-34 years,26.72,3.6989670437199997
6473,Slovenia,1997,35+ years,53.925000000000004,5.515458711206667
6474,Slovenia,1998,14- years,2.085,1.07567428592
6475,Slovenia,1998,15-24 years,24.200000000000003,3.27181000031
6476,Slovenia,1998,25-34 years,23.125,3.666205406605
6477,Slovenia,1998,35+ years,52.46333333333333,5.468158169780001
6478,Slovenia,1999,14- years,1.7,1.07053465073
6479,Slovenia,1999,15-24 years,15.25,3.2380362305099997
6480,Slovenia,1999,25-34 years,25.915000000000003,3.6236642717749996
6481,Slovenia,1999,35+ years,51.27166666666667,5.413359375076666
6482,Slovenia,2000,14- years,0.435,1.06461031375
6483,Slovenia,2000,15-24 years,15.774999999999999,3.20602894582
6484,Slovenia,2000,25-34 years,22.169999999999998,3.588736992225
6485,Slovenia,2000,35+ years,54.56,5.3622203201800005
6486,Slovenia,2001,14- years,0.89,1.0621587531299999
6487,Slovenia,2001,15-24 years,15.855,3.16926526836
6488,Slovenia,2001,25-34 years,23.759999999999998,3.55190931989
6489,Slovenia,2001,35+ years,57.065000000000005,5.317478590833333
6490,Slovenia,2002,14- years,0.48,1.05831271754
6491,Slovenia,2002,15-24 years,9.735000000000001,3.127075816895
6492,Slovenia,2002,25-34 years,18.115,3.5030719072
6493,Slovenia,2002,35+ years,49.606666666666676,5.275024149893333
6494,Slovenia,2003,14- years,0.475,1.04829120452
6495,Slovenia,2003,15-24 years,15.58,3.082194021245
6496,Slovenia,2003,25-34 years,17.67,3.459231618345
6497,Slovenia,2003,35+ years,51.51833333333334,5.232341984053332
6498,Slovenia,2004,14- years,2.005,1.0441122462399999
6499,Slovenia,2004,15-24 years,15.315000000000001,3.03521307815
6500,Slovenia,2004,25-34 years,15.610000000000001,3.4111652015500002
6501,Slovenia,2004,35+ years,38.769999999999996,5.187395716366667
6502,Slovenia,2005,14- years,0.525,1.0389383498
6503,Slovenia,2005,15-24 years,12.604999999999999,2.99032191207
6504,Slovenia,2005,25-34 years,21.53,3.3627652133200003
6505,Slovenia,2005,35+ years,44.681666666666665,5.1383053393500004
6506,Slovenia,2006,14- years,0.0,1.03298800938
6507,Slovenia,2006,15-24 years,10.65,2.9471130236250005
6508,Slovenia,2006,25-34 years,17.07,3.317420310275
6509,Slovenia,2006,35+ years,48.73833333333332,5.08502099506
6510,Slovenia,2007,14- years,0.0,1.02169077131
6511,Slovenia,2007,15-24 years,8.605,2.8966183946350004
6512,Slovenia,2007,25-34 years,15.889999999999999,3.26680699036
6513,Slovenia,2007,35+ years,40.41,5.024260300776667
6514,Slovenia,2008,14- years,0.0,1.0138317369399998
6515,Slovenia,2008,15-24 years,11.950000000000001,2.8493082141299997
6516,Slovenia,2008,25-34 years,13.055,3.215481568685
6517,Slovenia,2008,35+ years,35.513333333333335,4.966575547493332
6518,Slovenia,2009,14- years,0.0,1.0065686752299998
6519,Slovenia,2009,15-24 years,8.47,2.80535640346
6520,Slovenia,2009,25-34 years,13.935,3.1746618840750003
6521,Slovenia,2009,35+ years,37.31666666666666,4.919998183833334
6522,Slovenia,2010,14- years,1.05,1.0030493625399999
6523,Slovenia,2010,15-24 years,10.765,2.76593099678
6524,Slovenia,2010,25-34 years,11.66,3.134651854925
6525,Slovenia,2010,35+ years,36.44,4.882025282393333
6526,Slovenia,2011,14- years,0.0,1.00114021862
6527,Slovenia,2011,15-24 years,9.425,2.7381723676250003
6528,Slovenia,2011,25-34 years,10.690000000000001,3.104632527055
6529,Slovenia,2011,35+ years,40.23833333333334,4.858574334153334
6530,Slovenia,2012,14- years,0.555,0.999586844657
6531,Slovenia,2012,15-24 years,9.3,2.711964224675
6532,Slovenia,2012,25-34 years,12.200000000000001,3.0763627757650003
6533,Slovenia,2012,35+ years,39.27166666666667,4.83815333464
6534,Slovenia,2013,14- years,0.515,0.999760568819
6535,Slovenia,2013,15-24 years,11.53,2.685759420215
6536,Slovenia,2013,25-34 years,14.615,3.0508258116
6537,Slovenia,2013,35+ years,38.28333333333333,4.8146484592666665
6538,Slovenia,2014,14- years,0.505,1.0029875070299998
6539,Slovenia,2014,15-24 years,9.08,2.65944405612
6540,Slovenia,2014,25-34 years,12.15,3.0278846321849997
6541,Slovenia,2014,35+ years,32.81666666666667,4.795707412956666
6542,Slovenia,2015,14- years,0.495,1.00160710136
6543,Slovenia,2015,15-24 years,8.31,2.638310117805
6544,Slovenia,2015,25-34 years,11.899999999999999,3.0102863751999998
6545,Slovenia,2015,35+ years,37.233333333333334,4.7830853911433335
6546,South Africa,1996,14- years,0.02,1.13681406719
6547,South Africa,1996,15-24 years,0.445,3.5848926782
6548,South Africa,1996,25-34 years,0.5,4.24148350137
6549,South Africa,1996,35+ years,1.0166666666666666,5.9153584402799995
6550,South Africa,1997,14- years,0.0,1.1412417558
6551,South Africa,1997,15-24 years,0.315,3.591733295269999
6552,South Africa,1997,25-34 years,0.365,4.235760718905
6553,South Africa,1997,35+ years,0.5983333333333334,5.895982823850001
6554,South Africa,1998,14- years,0.05,1.14751777585
6555,South Africa,1998,15-24 years,0.5700000000000001,3.6011843806300003
6556,South Africa,1998,25-34 years,0.6599999999999999,4.23111004063
6557,South Africa,1998,35+ years,0.8566666666666666,5.870876844356666
6558,South Africa,1999,14- years,0.06,1.15360920959
6559,South Africa,1999,15-24 years,0.735,3.616072746255
6560,South Africa,1999,25-34 years,1.18,4.233528250725
6561,South Africa,1999,35+ years,1.1533333333333333,5.852382511093334
6562,South Africa,2000,14- years,0.060000000000000005,1.15772503641
6563,South Africa,2000,15-24 years,0.625,3.6302293686700002
6564,South Africa,2000,25-34 years,0.98,4.2384602116700005
6565,South Africa,2000,35+ years,1.035,5.845596554553334
6566,South Africa,2001,14- years,0.07,1.1625301770799998
6567,South Africa,2001,15-24 years,1.175,3.65576133184
6568,South Africa,2001,25-34 years,1.5550000000000002,4.25235686437
6569,South Africa,2001,35+ years,1.1383333333333334,5.85822647163
6570,South Africa,2002,14- years,0.060000000000000005,1.16918322678
6571,South Africa,2002,15-24 years,0.8300000000000001,3.6928694920400003
6572,South Africa,2002,25-34 years,0.6749999999999999,4.28264067869
6573,South Africa,2002,35+ years,0.6416666666666667,5.8820027713966665
6574,South Africa,2003,14- years,0.07,1.1748053522700002
6575,South Africa,2003,15-24 years,0.72,3.7334002638549997
6576,South Africa,2003,25-34 years,0.93,4.313135104240001
6577,South Africa,2003,35+ years,0.9666666666666668,5.9092463697766675
6578,South Africa,2004,14- years,0.11,1.1802096763399998
6579,South Africa,2004,15-24 years,0.9949999999999999,3.765640607085
6580,South Africa,2004,25-34 years,1.37,4.335818688409999
6581,South Africa,2004,35+ years,1.28,5.931857189833333
6582,South Africa,2005,14- years,0.08,1.18283745581
6583,South Africa,2005,15-24 years,1.1949999999999998,3.7819005859250003
6584,South Africa,2005,25-34 years,1.705,4.344176100775
6585,South Africa,2005,35+ years,1.5549999999999997,5.9394385176333335
6586,South Africa,2006,14- years,0.16,1.185747774
6587,South Africa,2006,15-24 years,1.24,3.78048498517
6588,South Africa,2006,25-34 years,2.04,4.330697813135
6589,South Africa,2006,35+ years,1.84,5.92967796264
6590,South Africa,2007,14- years,0.08,1.1844220541
6591,South Africa,2007,15-24 years,1.27,3.7728762375150007
6592,South Africa,2007,25-34 years,1.22,4.301593452495
6593,South Africa,2007,35+ years,1.1633333333333333,5.907049070333333
6594,South Africa,2008,14- years,0.07,1.1851438622900001
6595,South Africa,2008,15-24 years,1.275,3.7620447242650004
6596,South Africa,2008,25-34 years,1.54,4.26844881053
6597,South Africa,2008,35+ years,1.3950000000000002,5.880327808613333
6598,South Africa,2009,14- years,0.08,1.18435046333
6599,South Africa,2009,15-24 years,1.1,3.7511494800349996
6600,South Africa,2009,25-34 years,1.1,4.24095565279
6601,South Africa,2009,35+ years,1.025,5.855227131563333
6602,South Africa,2010,14- years,0.095,1.1845177396700002
6603,South Africa,2010,15-24 years,0.855,3.7466676149650002
6604,South Africa,2010,25-34 years,1.3800000000000001,4.22593622745
6605,South Africa,2010,35+ years,1.4050000000000002,5.8414336775699995
6606,South Africa,2011,14- years,0.03,1.18407194
6607,South Africa,2011,15-24 years,1.08,3.746889720315001
6608,South Africa,2011,25-34 years,1.105,4.227006300225
6609,South Africa,2011,35+ years,0.8133333333333334,5.840831602696667
6610,South Africa,2012,14- years,0.135,1.1843990167799998
6611,South Africa,2012,15-24 years,1.505,3.7506046787700003
6612,South Africa,2012,25-34 years,1.555,4.22873807428
6613,South Africa,2012,35+ years,1.195,5.840305910703333
6614,South Africa,2013,14- years,0.14,1.18501952188
6615,South Africa,2013,15-24 years,1.4649999999999999,3.7539225257199997
6616,South Africa,2013,25-34 years,2.035,4.237433344565
6617,South Africa,2013,35+ years,1.27,5.842074808516666
6618,South Africa,2014,14- years,0.07,1.18468512605
6619,South Africa,2014,15-24 years,1.705,3.761480374885
6620,South Africa,2014,25-34 years,1.9,4.249159732274999
6621,South Africa,2014,35+ years,1.2883333333333333,5.846790839826667
6622,South Africa,2015,14- years,0.16,1.18458873266
6623,South Africa,2015,15-24 years,1.2,3.7718409424299995
6624,South Africa,2015,25-34 years,1.54,4.266483003905
6625,South Africa,2015,35+ years,1.2000000000000002,5.8553246295
6626,Spain,1990,14- years,0.44,2.32985813897
6627,Spain,1990,15-24 years,4.4,3.917284699905
6628,Spain,1990,25-34 years,6.82,4.630624295530001
6629,Spain,1990,35+ years,17.653333333333332,4.980388393689999
6630,Spain,1991,14- years,0.45499999999999996,2.1834979840599997
6631,Spain,1991,15-24 years,4.6450000000000005,3.8520157137949997
6632,Spain,1991,25-34 years,6.5649999999999995,4.519688465849999
6633,Spain,1991,35+ years,16.418333333333333,4.95732185909
6634,Spain,1992,14- years,0.175,2.04038463024
6635,Spain,1992,15-24 years,4.035,3.7919269945200003
6636,Spain,1992,25-34 years,6.42,4.416182569855
6637,Spain,1992,35+ years,16.291666666666668,4.930215744993333
6638,Spain,1993,14- years,0.355,1.92715572408
6639,Spain,1993,15-24 years,4.49,3.7333597532750002
6640,Spain,1993,25-34 years,7.54,4.3326027838000005
6641,Spain,1993,35+ years,16.013333333333332,4.906611506936667
6642,Spain,1994,14- years,0.25,1.85461333497
6643,Spain,1994,15-24 years,4.675,3.69624236558
6644,Spain,1994,25-34 years,7.905,4.271768080009999
6645,Spain,1994,35+ years,16.44333333333333,4.886144791266666
6646,Spain,1995,14- years,0.19,1.8294032403099998
6647,Spain,1995,15-24 years,5.38,3.66864930667
6648,Spain,1995,25-34 years,7.33,4.237052909639999
6649,Spain,1995,35+ years,16.335,4.8734910284333335
6650,Spain,1996,14- years,0.295,1.83910784755
6651,Spain,1996,15-24 years,5.41,3.647267862225
6652,Spain,1996,25-34 years,8.04,4.205902012135
6653,Spain,1996,35+ years,16.506666666666664,4.847304789536666
6654,Spain,1997,14- years,0.32499999999999996,1.85173442015
6655,Spain,1997,15-24 years,5.195,3.628259390915
6656,Spain,1997,25-34 years,7.84,4.162289128555
6657,Spain,1997,35+ years,17.43333333333333,4.794607427976667
6658,Spain,1998,14- years,0.195,1.8653105236099998
6659,Spain,1998,15-24 years,4.76,3.6050849227649993
6660,Spain,1998,25-34 years,8.295,4.122618240105
6661,Spain,1998,35+ years,16.256666666666668,4.732903620079999
6662,Spain,1999,14- years,0.045,1.8778603747999998
6663,Spain,1999,15-24 years,4.66,3.57858480573
6664,Spain,1999,25-34 years,6.48,4.080561122175
6665,Spain,1999,35+ years,16.118333333333336,4.675792770786667
6666,Spain,2000,14- years,0.21999999999999997,1.8829232131
6667,Spain,2000,15-24 years,4.59,3.56120359399
6668,Spain,2000,25-34 years,7.555,4.05130744853
6669,Spain,2000,35+ years,16.24666666666667,4.640352263643334
6670,Spain,2001,14- years,0.27,1.8812852955900001
6671,Spain,2001,15-24 years,4.05,3.53923844482
6672,Spain,2001,25-34 years,7.279999999999999,4.023556440735
6673,Spain,2001,35+ years,14.866666666666665,4.61886253405
6674,Spain,2002,14- years,0.195,1.87548735603
6675,Spain,2002,15-24 years,4.275,3.508459017385
6676,Spain,2002,25-34 years,7.31,3.98079937555
6677,Spain,2002,35+ years,15.346666666666666,4.592375349596666
6678,Spain,2003,14- years,0.07500000000000001,1.87253690808
6679,Spain,2003,15-24 years,4.465,3.4767729814350004
6680,Spain,2003,25-34 years,7.59,3.940676000455
6681,Spain,2003,35+ years,15.371666666666664,4.566288260173334
6682,Spain,2004,14- years,0.29000000000000004,1.86762685335
6683,Spain,2004,15-24 years,4.275,3.4474608135600002
6684,Spain,2004,25-34 years,6.85,3.90054708896
6685,Spain,2004,35+ years,14.966666666666667,4.5464400782766665
6686,Spain,2005,14- years,0.16999999999999998,1.86185264977
6687,Spain,2005,15-24 years,3.8000000000000003,3.432091223505
6688,Spain,2005,25-34 years,6.8500000000000005,3.87632806626
6689,Spain,2005,35+ years,14.336666666666668,4.53606414542
6690,Spain,2006,14- years,0.12,1.8598072444599998
6691,Spain,2006,15-24 years,3.6849999999999996,3.4337544849300006
6692,Spain,2006,25-34 years,5.904999999999999,3.8791553192199997
6693,Spain,2006,35+ years,13.408333333333331,4.5434259998633335
6694,Spain,2007,14- years,0.28,1.86172283457
6695,Spain,2007,15-24 years,2.79,3.451720473105
6696,Spain,2007,25-34 years,5.505000000000001,3.90632576858
6697,Spain,2007,35+ years,13.633333333333333,4.577720979786666
6698,Spain,2008,14- years,0.095,1.85973473421
6699,Spain,2008,15-24 years,3.2849999999999997,3.4704370560199997
6700,Spain,2008,25-34 years,5.95,3.9435508110649997
6701,Spain,2008,35+ years,13.309999999999997,4.6179137101166665
6702,Spain,2009,14- years,0.18,1.85588433604
6703,Spain,2009,15-24 years,3.415,3.4911095317800003
6704,Spain,2009,25-34 years,5.5249999999999995,3.9783314761
6705,Spain,2009,35+ years,13.296666666666665,4.651173479086668
6706,Spain,2010,14- years,0.065,1.85412538875
6707,Spain,2010,15-24 years,2.505,3.5056375023800004
6708,Spain,2010,25-34 years,4.47,3.98907882403
6709,Spain,2010,35+ years,12.226666666666667,4.6689488425466665
6710,Spain,2011,14- years,0.045,1.8513602252
6711,Spain,2011,15-24 years,2.4050000000000002,3.5150428101999998
6712,Spain,2011,25-34 years,4.98,4.006666824945
6713,Spain,2011,35+ years,12.288333333333332,4.671531489676666
6714,Spain,2012,14- years,0.10500000000000001,1.85491907111
6715,Spain,2012,15-24 years,3.265,3.530826079425
6716,Spain,2012,25-34 years,5.745,4.038830790395
6717,Spain,2012,35+ years,13.108333333333333,4.6751581975
6718,Spain,2013,14- years,0.19,1.8571373336800001
6719,Spain,2013,15-24 years,3.8200000000000003,3.5445368098000003
6720,Spain,2013,25-34 years,5.28,4.071229230725
6721,Spain,2013,35+ years,13.789999999999997,4.676957608746666
6722,Spain,2014,14- years,0.21000000000000002,1.8552415914400002
6723,Spain,2014,15-24 years,4.1,3.56672201784
6724,Spain,2014,25-34 years,5.835,4.109637247565001
6725,Spain,2014,35+ years,14.010000000000003,4.676670406376667
6726,Spain,2015,14- years,0.16,1.85594522208
6727,Spain,2015,15-24 years,3.465,3.598546656895
6728,Spain,2015,25-34 years,5.305,4.15433569805
6729,Spain,2015,35+ years,13.253333333333336,4.675732797876666
6730,Sri Lanka,1996,14- years,1.7399999999999998,1.13104278282
6731,Sri Lanka,1996,15-24 years,36.144999999999996,4.20346472757
6732,Sri Lanka,1996,25-34 years,39.475,4.3920116147799995
6733,Sri Lanka,1996,35+ years,40.165,5.868335751309999
6734,Sri Lanka,1997,14- years,2.405,1.12967408643
6735,Sri Lanka,1997,15-24 years,43.88,4.1387053458650005
6736,Sri Lanka,1997,25-34 years,47.86,4.319235397445
6737,Sri Lanka,1997,35+ years,47.30166666666667,5.815500092226667
6738,Sri Lanka,1998,14- years,2.645,1.129005361
6739,Sri Lanka,1998,15-24 years,35.525,4.04895371182
6740,Sri Lanka,1998,25-34 years,42.545,4.2223008462200005
