,country,year,suicides/100k pop,depression,Rural area
1351,Philippines,2010,2.8125,2.6070511832545833,54.668
1352,Philippines,2011,3.2754166666666666,2.611583068561667,54.478
1353,Poland,1990,11.765833333333333,2.21581627904125,38.73
1354,Poland,1991,11.908750000000001,2.233444896152,38.685
1355,Poland,1992,12.888750000000002,2.2520555401151667,38.641
1356,Poland,1993,12.365416666666668,2.265188097602333,38.596
1357,Poland,1994,12.2425,2.2756377262025,38.551
1358,Poland,1995,11.859166666666667,2.284099905267917,38.507
1359,Poland,1996,11.537083333333332,2.2896988427877503,38.462
1360,Poland,1999,12.22625,2.2952692669622503,38.328
1361,Poland,2000,12.512083333333333,2.2956868248169164,38.284
1362,Poland,2001,11.974583333333335,2.2883211718705834,38.239
1363,Poland,2002,12.076249999999998,2.2766068520415,38.213
1364,Poland,2003,11.825416666666666,2.2632000620044166,38.324
1365,Poland,2004,12.408333333333331,2.249810287278,38.436
1366,Poland,2005,12.080833333333333,2.24121641330925,38.548
1367,Poland,2006,11.798749999999998,2.2409404930736665,38.659
1368,Poland,2007,10.817083333333333,2.241104637105333,38.771
1369,Poland,2008,11.558333333333334,2.2431888032289167,38.884
1370,Poland,2009,12.658333333333333,2.243478720681417,38.996
1371,Poland,2010,12.195,2.244433521535167,39.108
1372,Poland,2011,11.791666666666668,2.2417769889245833,39.22
1373,Poland,2012,12.419583333333334,2.2402651494935837,39.346
1374,Poland,2013,12.197083333333335,2.2359844022583335,39.471
1375,Poland,2014,11.900833333333333,2.2313084634273337,39.597
1376,Poland,2015,11.19125,2.2259366491720836,39.722
1377,Portugal,1990,8.750416666666666,4.9222816401325,52.085
1378,Portugal,1991,9.501666666666665,4.900611996175834,51.531
1379,Portugal,1992,8.351666666666667,4.883162184252917,50.87
1380,Portugal,1993,6.942916666666667,4.866044445460833,50.211
1381,Portugal,1994,6.964166666666667,4.849313075995417,49.551
1382,Portugal,1995,7.290416666666667,4.83505931883875,48.891
1383,Portugal,1996,6.046250000000001,4.820745251967501,48.23
1384,Portugal,1997,5.615,4.807066943344584,47.572
1385,Portugal,1998,4.630833333333333,4.797455252435,46.914
1386,Portugal,1999,4.677499999999999,4.789168953659583,46.257
1387,Portugal,2000,4.491666666666667,4.78660334431875,45.601
1388,Portugal,2001,6.474583333333333,4.802447415053334,44.956
1389,Portugal,2002,9.442083333333333,4.83357079022125,44.334
1390,Portugal,2003,8.925,4.872429242710834,43.713
1391,Portugal,2007,7.45125,4.902440539437084,41.251
1392,Portugal,2008,7.361666666666667,4.88607520872375,40.641
1393,Portugal,2009,7.515,4.870041957030833,40.036
1394,Portugal,2010,7.756666666666666,4.848978573001667,39.433
1395,Portugal,2011,6.645,4.8236424908579165,38.833
1396,Portugal,2012,7.1675,4.783903573277916,38.237
1397,Portugal,2013,6.962083333333334,4.739249358732917,37.648
1398,Portugal,2014,8.132916666666667,4.6872630200391665,37.064
1399,Puerto Rico,1990,10.981666666666667,2.770165612223334,7.058000000000007
1400,Puerto Rico,1991,10.30875,2.7869833970154168,6.8940000000000055
1401,Puerto Rico,1992,8.674583333333333,2.79865315301375,6.733000000000004
1402,Puerto Rico,1993,9.783750000000001,2.81005364312875,6.575999999999993
1403,Puerto Rico,1994,9.716666666666667,2.8161774553212497,6.421999999999997
1404,Puerto Rico,1995,7.997916666666667,2.81648194615875,6.271000000000001
1405,Puerto Rico,1996,9.193750000000001,2.8106290093408335,6.123999999999995
1406,Puerto Rico,1997,6.3774999999999995,2.797497128281667,5.98
1407,Puerto Rico,1998,8.749583333333334,2.7805381777583333,5.838999999999999
1408,Puerto Rico,1999,7.312916666666666,2.7638176651908335,5.701999999999998
1409,Puerto Rico,2000,7.058333333333334,2.7547239136337502,5.6129999999999995
1410,Puerto Rico,2001,7.082916666666668,2.75072317909875,5.667000000000002
1411,Puerto Rico,2002,5.78875,2.7462305769245834,5.721999999999994
1412,Puerto Rico,2003,6.1587499999999995,2.7437367894358333,5.775999999999996
1413,Puerto Rico,2004,7.05875,2.7406600737020836,5.831999999999994
1414,Puerto Rico,2005,6.782916666666667,2.7373893046975004,5.888000000000005
1415,Puerto Rico,2006,6.355,2.7274634368941664,5.944000000000003
1416,Puerto Rico,2007,6.4175,2.7117484635404168,6.001000000000005
